"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL131286";"";"0";"438.5";"1";"5.33";"5c";"Fc1ccc(cc1)C(=O)n2cc(\C=C\3/CN(Cc4ccccc4)CCC3=O)c5ccccc25";"IC50";"'='";"60000";"nM";"4.22";"";"";"UO_0000065";"9.63";"0.17";"-1.11";"9.98";"False";"CHEMBL875241";"Inhibitory concentration required against acetylcholinesterase activity";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134784";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL317162";"";"0";"351.45";"0";"3.34";"(+)9 (+)-N(8)-benzylnorphysostigmine";"CNC(=O)Oc1ccc2N(Cc3ccccc3)C4N(C)CC[C@]4(C)c2c1";"IC50";"'='";"2847.5";"nM";"5.55";"";"";"UO_0000065";"15.78";"0.29";"2.21";"12.38";"False";"CHEMBL644626";"Inhibition of human acetylcholinesterase from erythrocytes (RBC)";"B";"BAO_0000019";"assay format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130392";"1";"Scientific Literature";"J. Med. Chem.";"1997";""
"CHEMBL398406";"";"0";"423.35";"0";"4.71";"5b";"CCCCC1=NC2(CCCC2)C(=O)N1Cc3cc(OC)c(OC)cc3Br";"IC50";"'='";"82.5";"nM";"7.08";"";"";"UO_0000065";"16.73";"0.37";"2.37";"13.85";"False";"CHEMBL899128";"Inhibition of human serum AChE by Ellman colorimetric assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137534";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2007";""
"CHEMBL526476";"";"0";"349.43";"1";"5.89";"31";"Oc1cccc(c1)C2=Nc3ccccc3SC(C2)c4ccccc4F";"IC50";"'='";"70600";"nM";"4.15";"";"";"UO_0000065";"11.88";"0.23";"-1.74";"12.74";"False";"CHEMBL978158";"Inhibition of AchE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155941";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL456156";"";"0";"331.44";"1";"5.75";"27";"Oc1cccc(c1)C2=Nc3ccccc3SC(C2)c4ccccc4";"IC50";"'='";"40000";"nM";"4.4";"";"";"UO_0000065";"13.27";"0.25";"-1.35";"13.49";"False";"CHEMBL978158";"Inhibition of AchE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155941";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL61929";"";"0";"258.32";"0";"2.71";"11";"COc1cc2nc3CCCCc3c(N)c2cc1OC";"IC50";"'='";"5128.61";"nM";"5.29";"";"";"UO_0000065";"20.48";"0.38";"2.58";"9.22";"True";"CHEMBL638445";"Experimental pIC50 values for the inhibition of acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1133184";"1";"Scientific Literature";"J. Med. Chem.";"2000";""
"CHEMBL344924";"";"0";"195.12";"0";"1.87";"22";"C[N+](C)(C)CCCCBr";"IC50";"'='";"597035.29";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL641238";"Inhibition acetylcholinesterase (AChE) enzyme.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1130277";"1";"Scientific Literature";"J. Med. Chem.";"1997";""
"CHEMBL94";"PHYSOSTIGMINE";"4";"275.35";"0";"1.77";"3";"CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1";"IC50";"'='";"17.78";"nM";"7.75";"";"";"UO_0000065";"28.15";"0.53";"5.98";"17.3";"True";"CHEMBL638446";"Inhibitory activity against acetylcholinesterase in human erythrocytes";"B";"BAO_0000219";"cell-based format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1134461";"1";"Scientific Literature";"J. Med. Chem.";"2001";""
"CHEMBL359198";"";"0";"344.5";"0";"4.26";"2b";"CCCCCCNC(=O)Oc1ccc2C[C@@H]3N(CC)CC[C@]3(C)c2c1";"IC50";"'='";"233";"nM";"6.63";"";"";"UO_0000065";"19.25";"0.36";"2.37";"15.96";"False";"CHEMBL644830";"Concentration required to inhibit acetylcholinesterase isolated from human erythrocytes";"B";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151555";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1991";""
"CHEMBL468002";"";"0";"374.49";"0";"4.14";"5";"CC1(C)CC(=O)C2=C(C1)Nc3nc4CCCCc4c(N)c3C2c5ccncc5";"IC50";"'='";"2800";"nM";"5.55";"";"";"UO_0000065";"14.83";"0.27";"1.41";"6.86";"False";"CHEMBL967995";"Inhibition of human erythrocyte AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155914";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL95";"TACRINE";"4";"198.27";"0";"2.7";"tacrine";"Nc1c2CCCCc2nc3ccccc13";"IC50";"'='";"150";"nM";"6.82";"";"";"UO_0000065";"34.42";"0.62";"4.12";"17.54";"True";"CHEMBL967995";"Inhibition of human erythrocyte AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155914";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL396190";"";"0";"568.84";"2";"6.72";"16";"CC(C)C1=N[C@H]2CC=C3C[C@@H]4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]5(C)C[C@@H](OC(=O)C(C)(C)C)[C@H]([C@H](C)N(C)C)[C@@]5(C)CC4=O";"IC50";"'='";"839";"nM";"6.08";"";"";"UO_0000065";"10.68";"0.2";"-0.64";"8.91";"False";"CHEMBL900444";"Inhibition of human recombinant AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137550";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL391918";"";"0";"456.67";"0";"4.49";"9a";"C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC[C@@H]5N=C(C)OC[C@@]45C)C[C@H]3C(=O)C[C@]12C)N(C)C";"IC50";"'='";"5242";"nM";"5.28";"";"";"UO_0000065";"11.56";"0.22";"0.79";"8.5";"False";"CHEMBL900444";"Inhibition of human recombinant AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137550";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL393621";"";"0";"484.73";"1";"5.12";"1";"CC(C)C1=N[C@H]2CC=C3CC4[C@@H](CC[C@H]3[C@]2(C)CO1)[C@]5(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]5(C)CC4=O";"IC50";"'='";"299";"nM";"6.52";"";"";"UO_0000065";"13.46";"0.25";"1.4";"10.5";"False";"CHEMBL900444";"Inhibition of human recombinant AChE by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137550";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL63173";"";"0";"402.54";"0";"2.26";"7c";"CN1CC[C@]2(C)[C@H]1N(C)c3ccc(OC(=O)NCCCCN4CCOCC4)cc23";"IC50";"'='";"21000";"nM";"4.68";"";"";"UO_0000065";"11.62";"0.22";"2.42";"8.17";"False";"CHEMBL645001";"Inhibition of Acetylcholinesterase (AChE) from human RBC";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1128816";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1995";""
"CHEMBL238062";"";"0";"483.74";"0";"4.53";"2a";"CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)CN1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]6(C)CC5=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL1785400";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781893";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL92958";"";"0";"319.45";"0";"4.41";"2d";"C(Cc1n[nH]c2ccccc12)C3CCN(Cc4ccccc4)CC3";"IC50";"'='";"119.95";"nM";"6.92";"";"";"UO_0000065";"21.67";"0.39";"2.51";"21.68";"True";"CHEMBL641020";"Inhibition against Acetylcholinesterase (AChE)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1129655";"1";"Scientific Literature";"J. Med. Chem.";"1996";""
"CHEMBL496255";"N-METHYPACHYSAMINE A";"0";"374.66";"1";"5.53";"6";"C[C@@H]([C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](CC[C@]4(C)[C@H]3CC[C@]12C)N(C)C)N(C)C";"IC50";"'='";"22100";"nM";"4.66";"";"";"UO_0000065";"12.43";"0.24";"-0.87";"71.85";"False";"CHEMBL998779";"Inhibition of acetylcholinesterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156637";"1";"Scientific Literature";"J. Nat. Prod.";"2008";""
"CHEMBL659";"GALANTAMINE";"4";"287.36";"0";"1.85";"galantamine";"COc1ccc2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3Oc1c24";"IC50";"'='";"2010";"nM";"5.7";"";"";"UO_0000065";"19.82";"0.37";"3.85";"13.59";"True";"CHEMBL895407";"Inhibition of human recombinant acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148814";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL276444";"";"0";"552.76";"2";"5.44";"25";"CCN(CCCCCCNC1=CC(=O)C(=CC1=O)NCCCCCCN(CC)Cc2occc2)Cc3occc3";"IC50";"'='";"144";"nM";"6.84";"";"";"UO_0000065";"12.38";"0.23";"1.4";"7.52";"False";"CHEMBL895407";"Inhibition of human recombinant acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148814";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL213281";"";"0";"367.52";"0";"4.13";"64";"CCc1nnc(NC(=O)C2(CC(CCC(C)C)C(=O)O)CCCC2)s1";"IC50";"'>'";"3000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL862883";"Inhibition of dog ACE";"B";"BAO_0000357";"single protein format";"Canis lupus familiaris";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138065";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL415799";"";"0";"299.81";"0";"3.4";"(+/-)-7a";"CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N";"IC50";"'='";"225";"nM";"6.65";"";"";"UO_0000065";"22.17";"0.43";"3.25";"10.24";"False";"CHEMBL911220";"Inhibition of human erythrocyte AChE";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137340";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL243272";"";"0";"576.78";"1";"4.71";"11";"CCN(CCCCNC1=CC(=O)C(=CC1=O)NCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC";"IC50";"'='";"13.6";"nM";"7.87";"";"";"UO_0000065";"13.64";"0.26";"3.16";"9.46";"False";"CHEMBL895407";"Inhibition of human recombinant acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148814";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL243269";"";"0";"660.94";"2";"7.05";"6";"CCN(CCCCCCNC1=C(C)C(=O)C(=C(C)C1=O)NCCCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC";"IC50";"'='";"9.5";"nM";"8.02";"";"";"UO_0000065";"12.14";"0.23";"0.97";"9.65";"False";"CHEMBL895407";"Inhibition of human recombinant acetylcholinesterase";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148814";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL1783534";"";"0";"480.74";"1";"5.54";"25";"CC(C)C1=N[C@H]2CC[C@]34C[C@@]35[C@@H](CC[C@H]4[C@]2(C)C=C1)[C@]6(C)C[C@@H](O)[C@H]([C@H](C)N(C)C)[C@@]6(C)CC5=O";"IC50";"'='";"25";"nM";"7.6";"";"";"UO_0000065";"15.81";"0.3";"2.06";"14.37";"False";"CHEMBL1785400";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781893";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL1784955";"";"0";"376.93";"0";"4.37";"4c";"Cl.C[C@@H](Cc1ccccc1)N(C)C(=O)Oc2cccc(c2)[C@H](C)N(C)C";"IC50";"'='";"131";"nM";"6.88";"";"";"UO_0000065";"20.22";"0.38";"2.51";"21";"False";"CHEMBL1785189";"Inhibition of human recombinant AChE preincubated for 30 mins before DTNB substrate addition by spectrophotometric assay based Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781878";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL1783531";"";"0";"610.66";"2";"6.14";"9c";"C[C@@H]([C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4[C@]5(C)COC(=N[C@H]5CC[C@@]46C[C@@]36C(=O)C[C@]12C)C(F)(C(F)(F)F)C(F)(F)F)N(C)C";"IC50";"'='";"3003";"nM";"5.52";"";"";"UO_0000065";"9.04";"0.18";"-0.62";"8.89";"False";"CHEMBL1785400";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781893";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL1783514";"";"0";"606.92";"2";"7.25";"36e";"COc1cccc(CN(C)[C@@H](C)[C@H]2[C@H](O)C[C@@]3(C)[C@@H]4CC[C@H]5[C@]6(C)CSC(=N[C@H]6CC[C@@]57C[C@@]47C(=O)C[C@]23C)C(C)C)c1";"IC50";"'='";"3";"nM";"8.52";"";"";"UO_0000065";"14.04";"0.27";"1.27";"13.72";"False";"CHEMBL1785400";"Inhibition of recombinant human AChE using acetylthiocholine iodide as substrate by spectroscopic Ellmans method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1781893";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL1834877";"";"0";"445.47";"1";"6.02";"19";"COc1cc(CCCOC(=O)Nc2ccccc2)cc3cc(oc13)c4ccc5OCOc5c4";"IC50";"'='";"4500";"nM";"5.35";"";"";"UO_0000065";"12";"0.22";"-0.67";"6.75";"False";"CHEMBL1840095";"Inhibition of human recombinant AChE using acetylthiocholine iodide as substrate by spectrophotometric method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833820";"1";"Scientific Literature";"J. Nat. Prod.";"2011";""
"CHEMBL238994";"";"0";"382.34";"0";"3.85";"13g";"OC1CCN(CC1)C(=O)Oc2ccc(Oc3ccc(cn3)C(F)(F)F)cc2";"IC50";"'>'";"50000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900744";"Inhibition of acetylcholine esterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137574";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL238785";"";"0";"380.37";"1";"5.12";"13c";"CC1CCN(CC1)C(=O)Oc2ccc(Oc3ccc(cn3)C(F)(F)F)cc2";"IC50";"'>'";"50000";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL900744";"Inhibition of acetylcholine esterase";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137574";"1";"Scientific Literature";"J. Med. Chem.";"2007";""
"CHEMBL74107";"";"0";"373.54";"0";"4.5";"Figure 13, line 3";"CCCCCCCCNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1";"IC50";"'='";"15";"nM";"7.82";"";"";"UO_0000065";"20.95";"0.4";"3.32";"17.46";"False";"CHEMBL644788";"Inhibitory activity against Acetylcholinesterase in cortex";"B";"BAO_0000221";"tissue-based format";"Homo sapiens";"CHEMBL3638219";"Cortex";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1124889";"1";"Scientific Literature";"J. Med. Chem.";"1990";""
"CHEMBL300143";"";"0";"351.45";"0";"3.98";"13";"CN1CC[C@]2(C)C1N(C)c3ccc(OC(=O)Nc4ccccc4C)cc23";"IC50";"'='";"10.3";"nM";"7.99";"";"";"UO_0000065";"22.73";"0.42";"4.01";"17.82";"False";"CHEMBL1176719";"Inhibition of human whole RBC AChE pretreated for 30 mins by Ellman technique";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1177652";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2010";""
"CHEMBL173309";"";"0";"695.05";"2";"8.43";"2";"CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc2ccccc2OC";"IC50";"'='";"16.1";"nM";"7.79";"";"";"UO_0000065";"11.21";"0.21";"-0.64";"11.89";"False";"CHEMBL948464";"Inhibition of human recombinant AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152287";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL488590";"";"0";"444.58";"1";"5.53";"16";"CCN(CCCCCCN1C(=O)c2cccc3cccc(C1=O)c23)Cc4ccccc4OC";"IC50";"'='";"53.5";"nM";"7.27";"";"";"UO_0000065";"16.36";"0.3";"1.74";"14.59";"False";"CHEMBL948464";"Inhibition of human recombinant AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152287";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL499825";"";"0";"636.92";"2";"6.71";"5";"CCN(CCCCCC(=O)N[C@H]1CCCC[C@H]1NC(=O)CCCCCN(CC)Cc2ccccc2OC)Cc3ccccc3OC";"IC50";"'='";"4160";"nM";"5.38";"";"";"UO_0000065";"8.45";"0.16";"-1.33";"6.47";"False";"CHEMBL948464";"Inhibition of human recombinant AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1152287";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL1257412";"";"0";"461.13";"1";"8.24";"13";"Cl.CCCCCCCCCCCCCCNc1c2CCCCc2nc3ccc(OC)cc13";"IC50";"'='";"46000";"nM";"4.34";"";"";"UO_0000065";"10.21";"0.19";"-3.9";"12.7";"False";"CHEMBL1260200";"Inhibition of human recombinant AChE after 5 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255181";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL225688";"";"0";"430.23";"0";"3.3";"10";"[Br-].[Br-].C(CCCC[n+]1ccccc1)CCC[n+]2ccccc2";"IC50";"'='";"31000";"nM";"4.51";"";"";"UO_0000065";"16.67";"0.31";"1.21";"58.1";"False";"CHEMBL1100708";"Inhibition of human erythrocyte AChE after 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154957";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL225689";"";"0";"458.28";"0";"4.08";"12";"[Br-].[Br-].C(CCCCC[n+]1ccccc1)CCCC[n+]2ccccc2";"IC50";"'='";"400";"nM";"6.4";"";"";"UO_0000065";"21.44";"0.4";"2.32";"82.45";"False";"CHEMBL1100708";"Inhibition of human erythrocyte AChE after 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154957";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL1081613";"";"0";"372.1";"0";"1.52";"17";"[Br-].[Br-].C(\C=C\C[n+]1ccccc1)[n+]2ccccc2";"IC50";"'='";"2290000";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1100708";"Inhibition of human erythrocyte AChE after 5 mins by Ellman's method";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1154957";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL3216655";"";"0";"671.54";"2";"6.74";"15b";"Cl.Cl.Cl.COc1cc2CC(CC3CCN(CCCNc4c5CCCCc5nc6cc(Cl)ccc46)CC3)C(=O)c2cc1OC";"IC50";"'='";"0.27";"nM";"9.57";"";"";"UO_0000065";"17.02";"0.33";"2.83";"15.02";"False";"CHEMBL960589";"Inhibition of human erythrocyte AChE by Ellman's assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150773";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL1257885";"";"0";"348.92";"1";"5.11";"5";"Cl.CCCCCCNc1c2CCCCc2nc3ccc(OC)cc13";"IC50";"'='";"100";"nM";"7";"";"";"UO_0000065";"22.4";"0.42";"1.89";"20.5";"False";"CHEMBL1260200";"Inhibition of human recombinant AChE after 5 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255181";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL1257644";"";"0";"391";"1";"6.28";"8";"Cl.CCCCCCCCCNc1c2CCCCc2nc3ccc(OC)cc13";"IC50";"'='";"1600";"nM";"5.8";"";"";"UO_0000065";"16.35";"0.3";"-0.48";"16.97";"False";"CHEMBL1260200";"Inhibition of human recombinant AChE after 5 mins";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1255181";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2010";""
"CHEMBL74747";"";"0";"390.57";"1";"5.33";"55";"CN1CCCCc2ccc(cc12)C(=O)CCC3CCN(Cc4ccccc4)CC3";"IC50";"'='";"81";"nM";"7.09";"";"";"UO_0000065";"18.16";"0.33";"1.76";"30.11";"False";"CHEMBL1119333";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155460";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";""
"CHEMBL73447";"";"0";"378.52";"0";"4.54";"35";"COc1cccc(CN2CCC(CCC(=O)c3ccc4NCCc4c3)CC2)c1";"IC50";"'='";"2680";"nM";"5.57";"";"";"UO_0000065";"14.72";"0.27";"1.03";"13.4";"False";"CHEMBL1119333";"Inhibition of AChE";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL220";"Acetylcholinesterase";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155460";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2010";""
